accX,accY,accZ,acc_time
0.017751100617460908,0.01814245750196278,0.0054069203138351445,0.04437904167571105
0.017486587199382484,0.005670118108391762,-0.03455879867076874,0.054400041670305654
0.012914763484150172,-0.013433283604681493,0.004359099268913269,0.0644200416863896
-0.0022560339560732247,-0.04723294923081994,-0.003872026205062866,0.0744400416733697
-0.017488336795940997,-0.0682556994818151,-0.008054539561271667,0.08446004168945365
-0.022944095064885914,-0.0701428335160017,-0.011630696654319764,0.09448004167643376
-0.01039882079232484,-0.0395838683936745,0.018779502511024476,0.10450004166341387
0.00707864840514958,-0.008088252414017916,-0.0416742753982544,0.1145210416871123
0.011313878064975143,0.023745067678391935,-0.025934740304946902,0.12454104167409241
0.014882675888948144,0.04782307947054506,-0.01992848038673401,0.13456104169017635
0.0066335565224289895,0.055811326224356896,0.03891088128089905,0.14458104167715646
0.004308676170185209,0.06595122043043375,-0.02170720338821411,0.15460104166413657
0.009860461251810193,0.05659229496493936,0.03293210327625275,0.16462104168022051
0.00043817115481942893,0.03369713835418225,-0.09266491949558259,0.17464204167481512
-0.01054046045523137,-0.0069457247480750085,0.002676270604133606,0.18466204169089906
-0.003134920718148351,0.0008864196203649045,0.04862953841686249,0.19468204167787917
0.022629875745624306,-0.04699718766845763,-0.017484344244003296,0.20470204166485928
-0.008083419324830175,-0.02654952021315694,0.013975430130958557,0.21472204168094322
0.002408052426762879,-0.07199358690530062,-0.10033529698848725,0.22474204166792333
-0.0029477367270737886,-0.06146757546812296,-0.007313697338104249,0.23476304166251794
-0.017462065438739956,-0.048278011120855814,0.04504051744937897,0.24478304167860188
-0.027245928165502847,-0.039732122719287874,-0.0452241200208664,0.254803041665582
-0.04222593735437841,-0.01394691581837833,0.035351096391677855,0.2648230416816659
-0.024003642518073322,-0.0049272293597459795,-0.03976457476615906,0.27484304166864604
-0.019288712767884138,0.011333310920745136,0.011665779948234558,0.28486304168473
-0.006533628520555794,0.021757626486942173,-0.0028242051601409914,0.2948840416793246
0.0075600204337388285,0.015670501403510572,-0.007086825370788575,0.3049040416663047
0.010863679004833102,0.016983603313565254,-0.004497678279876709,0.31492404168238863
0.017991466862149537,0.005156001672148705,0.007345857024192811,0.32494404166936874
0.022089227568358183,0.0007322541251778603,-0.009111716151237488,0.3349640416854527
0.019593800380825997,-0.012734842831268908,-0.00405796766281128,0.3449840416724328
0.018853547447361053,-0.03199055537581444,-0.013825741410255433,0.3550050416670274
0.0041897949669510125,-0.03596527330577374,0.0034714919328689576,0.36502504168311134
-0.0056506258668378,-0.0430804942175746,-0.017238761186599734,0.37504504167009145
-0.022890159068629148,-0.04055038573220372,-0.005722669959068298,0.3850650416861754
-0.027011157888919116,-0.03567516918294132,-0.00886496365070343,0.3950850416731555
-0.0292719152988866,-0.023585027558729054,-0.0059846252202987674,0.40510504168923944
-0.036904637636616826,-0.014875535890460015,0.000495259165763855,0.41512604168383405
-0.026417158436961474,-0.005369488997384906,-0.009920386075973512,0.42514604167081416
-0.008681287989020348,0.011986837768927217,-0.0047502779960632326,0.4351660416868981
0.0027305309381335974,0.018725753808394075,8.127629756927491e-05,0.4451860416738782
0.011329957908019423,0.009669741522520781,0.0004233384132385254,0.45520604168996215
0.020943721476942304,0.012037699408829212,0.003731693029403687,0.46522604167694226
0.013501504166051746,0.006385945212095976,-0.005846630930900574,0.47524704167153686
0.002354577812366188,2.318786457180977e-05,-0.0072066932916641235,0.4852670416876208
0.0014867276698350908,-0.008157267831265927,-0.012624138593673707,0.4952870416746009
0.0035164880845695735,-0.016029812805354596,0.0012700152397155762,0.5053070416906849
0.0038494093576446177,-0.014026501905173063,-0.0022084933519363405,0.515327041677665
-0.009375928072258831,-0.013776853205636144,-0.0022348058223724365,0.5253470416646451
-0.012287183655425906,-0.014495859732851387,-0.014806904196739197,0.5353680416883435
-0.011191292102448644,-0.007757409643381835,0.002265211343765259,0.5453880416753236
-0.004037525248713792,0.006875960156321526,-0.008647447228431701,0.5554080416914076
0.002179188751615584,0.0050117216259241105,-0.010133224725723268,0.5654280416783877
0.014060201053507627,0.006666182158514858,0.006950000524520874,0.5754480416653678
0.013555855862796307,0.02251117726787925,0.0009899336099624635,0.5854680416814517
0.006923815961927176,0.006211661640554667,-0.006030818223953248,0.5954890416760463
0.005748694636859,0.011823380682617426,-0.004977149963378906,0.6055090416630264
0.00023751115892082454,-0.0039675733633339405,-3.391385078430176e-05,0.6155290416791104
-0.001725225546397269,-0.012902575694024563,0.006250088810920716,0.6255490416660905
0.0022190457489341497,-0.010911105405539275,0.003094931244850159,0.6355690416821744
-0.01074968570843339,-0.016619668956846,0.0027885371446609497,0.645590041676769
