accX,accY,accZ,acc_time
-0.026154531659558417,-0.0008165545295923948,-0.009762511253356934,0.04824895833735354
-0.012134498236700894,0.011053439425304533,0.0016150009632110596,0.05826895832433365
-0.002419102750718594,0.027647197907790542,-0.00826971709728241,0.0682889583404176
0.025753732435405255,0.03908817982301116,-0.013367319703102112,0.0783089583273977
0.029601967781782153,0.03703017918393016,-0.01143306076526642,0.08832995832199231
0.028448558812960982,0.01666607209481299,-0.012341718077659608,0.09834995833807625
0.02144076221622527,-0.0014166615810245276,-0.021633528470993042,0.10836995832505636
0.017031248984858395,-0.016448455173522235,-0.023438563942909243,0.1183899583411403
0.0027376389596611263,-0.034452251438051466,-0.010568257570266724,0.1284099583281204
-0.005319221215322614,-0.04351956529542804,-0.004881255626678467,0.13842995831510052
-0.009645722256973386,-0.03173253784887493,-0.010865880846977235,0.14845095833879896
-0.011397146070376039,-0.02511753709986806,-0.013854977488517762,0.15847095832577907
0.0013198170717805624,-0.024034312991425395,-0.01714520573616028,0.168490958341863
0.021343095442280174,-0.0178573783300817,-0.035851033329963686,0.17851095832884312
0.022221356369555,-0.016583635490387678,0.013704119324684143,0.18853095831582323
0.0045802884735167025,-0.021450108624994756,0.07359013259410858,0.19855095833190717
-0.03261488269083202,0.0031869518011808395,-0.01592898488044739,0.20857195832650177
-0.050107275992631914,0.06855770817026496,-0.032902282476425175,0.2185919583425857
-0.05226536451838911,0.08726285967975855,-0.00988647222518921,0.22861195832956582
-0.03678168165497482,0.0879288392700255,0.02060441851615906,0.23863195831654593
-0.026421502735465768,0.07403764558956027,-0.016983237862586976,0.24865195833262987
0.00806967836804688,0.036707431152462965,-0.012939888238906861,0.25867195831961
0.02402461940422654,0.002361708674579859,0.0005303424596786499,0.2686929583142046
0.04341176639311016,-0.01614328533411026,-0.0075627887248992925,0.27871295833028853
0.05120752098038793,-0.019591772127896548,-0.013435147404670717,0.28873295831726864
0.05066108954139054,-0.008966851383447648,0.006180506944656373,0.2987529583333526
0.03433463104069233,0.010054908581078053,0.007831175923347474,0.3087729583203327
0.007026631026528776,0.017640190813690424,-0.016979729533195497,0.31879295833641663
-0.006093260091729462,0.009020572677254677,-0.004336295127868653,0.32881395833101124
-0.017545566419139506,0.016665295511484147,-0.008229956030845642,0.33883395831799135
-0.012785919173620642,0.021427953159436585,-0.01370645821094513,0.3488539583340753
0.00039894456043839457,0.025487784622237088,-0.010929615497589112,0.3588739583210554
0.00491217277944088,0.04413801798596979,-0.011458203792572022,0.36889395833713934
0.0077338471915572886,0.034714681785553696,-0.007524197101593018,0.37891395832411945
0.007906723776832223,0.01559552913531661,-0.0052753579616546635,0.38893495831871405
0.007840960873290897,-0.00027120117098093036,0.00024675250053405765,0.398954958334798
-0.006784898908808828,-0.018710304368287325,-0.0006671673059463502,0.4089749583217781
-0.006684281118214131,-0.03258143479004502,-0.005932585000991822,0.41899495833786204
-0.018396455068141224,-0.04485734428279102,0.007513087391853333,0.42901495832484215
-0.013285056687891483,-0.04246163039468229,-0.00522799551486969,0.4390349583409261
-0.007355824699625374,-0.016571063976734877,-0.015876359939575195,0.4490559583355207
-0.00341988111846149,-0.005235395897179842,-0.003314201831817627,0.4590759583225008
-0.0037995207309722903,0.028058549528941514,-0.007659267783164978,0.46909595833858475
-0.002908085295930505,0.04151864809915424,-0.005111051201820374,0.47911595832556486
-0.008690762305632234,0.04128133337013424,-0.007199676632881165,0.4891359583416488
-0.004847734635695816,0.02866789335384965,0.005832012891769409,0.4991559583286289
-0.008003933737054467,0.02176552936434746,0.002548801302909851,0.5091769583232235
-0.0018804736901074648,0.011942983651533724,-0.005674138069152832,0.5191969583393075
0.0020578910037875177,-0.009589461078867316,-0.010009263753890992,0.5292169583262876
0.00415564357303083,-0.010241873301565648,-0.009858405590057373,0.5392369583423715
0.009673268124461174,-0.006498458432033658,-0.007325976490974427,0.5492569583293516
0.01283876795321703,-0.023940145410597326,-0.005844292044639588,0.5592779583239462
0.015268624098971487,-0.025845095179975033,-0.007811880111694336,0.5692979583400302
0.01156649605371058,-0.027775937151163818,0.0036989486217498782,0.5793179583270103
0.0026051995251327753,-0.021160899857059122,-0.002597917914390564,0.5893379583139904
-0.005939062619581819,-0.00472465074621141,0.0005432063341140747,0.5993579583300743
-0.00882255306467414,0.013391348104923964,0.0026458650827407837,0.6093779583170544
-0.018213884895667436,0.022770181512460113,-0.007824159264564515,0.6193989583407529
-0.014609615486115219,0.022084412751719358,0.0004163217544555664,0.629418958327733
-0.012182792583480479,0.0328160360455513,-0.0070482337474823,0.6394389583147131
-0.0041866703610867265,0.021940123569220305,-0.013611733317375184,0.649458958330797
-0.0032654323987662795,0.008463643658906221,-0.009550257325172425,0.6594789583177771
0.0038941451255232098,0.002633019480854273,0.0046795266866683964,0.6694989583338611
0.006372560570016504,-0.01033963143825531,-0.0075961178541183475,0.6795199583284557
0.013050345797091724,-0.016213479330763222,-0.010748936533927918,0.6895399583154358
0.012763503324240446,-0.008235967699438334,-0.005824411511421204,0.6995599583315197
0.005984442494809628,-0.005130529738962651,-0.011076380610466004,0.7095799583184998
0.0069177312031388286,-0.014894950473681093,-0.0018126368522644043,0.7195999583345838
0.0014547415729612113,-0.004715231247246265,0.0032633310556411744,0.7296209583291784
-0.007554036173969507,0.0013960684183984995,-0.0018295937776565553,0.7396409583161585
-0.01529219568707049,0.006899065794423223,-0.0034738308191299442,0.7496609583322424
-0.019722073674201965,0.014798900820314886,-0.00705174207687378,0.7596808333182707
-0.015071317115798594,0.019498755717650057,-0.0011945861577987672,0.7697008333343547
-0.008138730330392719,0.013070664871484042,0.0049566847085952765,0.7797208333213348
0.0008885392360389233,0.013667510272935033,0.00810716450214386,0.7897418333159294
0.006354918424040079,0.012085217172279955,-0.005053163766860962,0.7997618333320133
0.01173618407920003,-0.0027366705145686868,-0.003707719445228577,0.8097818333189934
0.009065121151506901,-0.006740140300244093,-0.0035656321048736575,0.8198018333350774
0.000253193574026227,-0.006932486286386848,-0.005973515510559082,0.8298218333220575
-0.003349403897300363,-0.013634765865281225,-0.0040462732315063475,0.8398418333381414
0.000601276494562626,-0.017351082544773817,-0.0036159181594848633,0.849862833332736
1.1182799935340882e-05,-0.007441742224618793,-0.008564416766166687,0.8598828333197162
